id,title,company_name,city,city_geocode,department,skill
0607653,Consultant Analytics & IA Transverse DCoE - France (H/F),,Nanterre,"Nanterre, 92, France",92,git
0607659,Responsable développement - Java - Aeroline - Île-de-France (H/F),,Nanterre,"Nanterre, 92, France",92,git
0607661,Développeur Expert – Java  - Aeroline - Île-de-France (H/F),,Nanterre,"Nanterre, 92, France",92,git
0607696,DATA Engineer senior - DCoE France (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0607753,Responsable Technique JAVA H/F,,Bordeaux,"Bordeaux, 33, France",33,git
0607763,Alternance Ingénieur(e) Développement NodeJS - BL Région - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0607784,Alternance - Développeur(se) Fullstack – Services Financiers – Orléans (H/F),,Orléans,"Orléans, 45, France",45,git
0607817,Alternance - Développeur(se) Fullstack – Services Financiers – Tours (H/F),,Tours,"Tours, 37, France",37,git
0607839,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0607842,Alternance - Développeur(se) Fullstack – Services Financiers – Niort (H/F),,Niort,"Niort, 79, France",79,git
0607926,ALTERNANCE - Chargé(e) de Programmation Artistique H/F,,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0607974,Alternance - Développeur(se) C# .NET - Services Financiers - Strasbourg (H/F),,Strasbourg,"Strasbourg, 67, France",67,git
0607989,Alternance - Ingénieur(e) développement NodeJS/ReactJS - Aéroline - Aix-en-Provence (H/F),,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
0608003,Alternance - Développeur/se .NET - Services Financiers - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0608020,Alternance - Développeur(se) Fullstack - Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0608023,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0608049,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,git
0608054,Alternance - Ingénieur(e) Java / Angular - Energie & Utilities - Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0608074,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,git
0608159,CDI - Développeur Logiciel Bancaire  - SBS - Tours - Madrid/Valence (H/F),,Tours,"Tours, 37, France",37,git
0610923,Alternance – Développeur/se Full Stack - Services Financiers – Rouen (H/F),,Rouen,"Rouen, 76, France",76,git
0610959,Développeur(euse) Java – Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0610986,Développeur Sénior (Java / React / Serverless AWS) - Aérospatial - Toulouse (H/F),,Toulouse,"Toulouse, 31, France",31,git
0611048,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,git
0611116,Alternance Ingénieur(e) Développement NodeJS - BL Région - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0611158,Responsable Technique JAVA H/F,,Bordeaux,"Bordeaux, 33, France",33,git
0611195,Alternance - Développeur(se) Fullstack – Services Financiers – Orléans (H/F),,Orléans,"Orléans, 45, France",45,git
0611232,Alternance - Développeur(se) Fullstack – Services Financiers – Tours (H/F),,Tours,"Tours, 37, France",37,git
0611247,Alternance - Développeur(se) Fullstack – Services Financiers – Niort (H/F),,Niort,"Niort, 79, France",79,git
0611256,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0611338,ALTERNANCE - Chargé(e) de Programmation Artistique H/F,,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0611383,Alternance - Développeur(se) Fullstack - Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0611402,Alternance - Développeur(se) C# .NET - Services Financiers - Strasbourg (H/F),,Strasbourg,"Strasbourg, 67, France",67,git
0611411,Alternance - Développeur/se .NET - Services Financiers - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0611416,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0611451,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,git
0611457,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,git
0611471,Alternance - Ingénieur(e) Java / Angular - Energie & Utilities - Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0611497,Alternance - Ingénieur(e) développement NodeJS/ReactJS - Aéroline - Aix-en-Provence (H/F),,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
0611545,CDI - Développeur Logiciel Bancaire  - SBS - Tours - Madrid/Valence (H/F),,Tours,"Tours, 37, France",37,git
0617725,Alternance Data analyst - Clichy (H/F),,Clichy,"Clichy, 92, France",92,git
0620163,Data Analyst Risque et Provisionnement (F/H) en alternance (H/F),,Massy,"Massy, 91, France",91,git
0625869,Développeur JAVA JEE - F/H,SIEGE GROUPE BIGARD,Quimperlé,"Quimperlé, 29, France",29,git
0626201,Ingénieur de Production H/F,REEL IT,Aix-En-Provence,"Aix-En-Provence, 13, France",13,git
0629014,Alternance – Développeur/se Full Stack - Services Financiers – Rouen (H/F),,Rouen,"Rouen, 76, France",76,git
0629065,Développeur(euse) Java – Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0629083,Développeur Sénior (Java / React / Serverless AWS) - Aérospatial - Toulouse (H/F),,Toulouse,"Toulouse, 31, France",31,git
0629115,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,git
0629276,Alternance Ingénieur(e) Développement NodeJS - BL Région - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0629277,Responsable Technique JAVA H/F,,Bordeaux,"Bordeaux, 33, France",33,git
0629284,Ingénieur(e) DevOps - Défense & Sécurité - Bordeaux (H/F),,Bordeaux,"Bordeaux, 33, France",33,git
0629311,Expert en Stratégie DATA - Directeur - Entité de spécialité DATA (H/F),,Nanterre,"Nanterre, 92, France",92,git
0629316,Alternance - Développeur(se) Fullstack – Services Financiers – Orléans (H/F),,Orléans,"Orléans, 45, France",45,git
0629322,Développeur/se C# .NET finance de marché - Services Financiers - Ile-de-France (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,git
0629342,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0629350,Alternance - Développeur(se) Fullstack – Services Financiers – Niort (H/F),,Niort,"Niort, 79, France",79,git
0629376,Alternance - Développeur(se) Fullstack – Services Financiers – Tours (H/F),,Tours,"Tours, 37, France",37,git
0629443,ALTERNANCE - Chargé(e) de Programmation Artistique H/F,,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0629500,Alternance - Développeur(se) C# .NET - Services Financiers - Strasbourg (H/F),,Strasbourg,"Strasbourg, 67, France",67,git
0629539,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0629545,Alternance - Développeur/se .NET - Services Financiers - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0629553,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,git
0629559,Alternance - Développeur(se) Fullstack - Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0629579,Alternance - Ingénieur(e) Java / Angular - Energie & Utilities - Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0629583,ALTERNANCE - Asset Management & Datascience - F/H,,Paris,"Paris, 75, France",75,git
0629620,Alternance - Ingénieur(e) développement NodeJS/ReactJS - Aéroline - Aix-en-Provence (H/F),,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
0629678,CDI - Développeur Logiciel Bancaire  - SBS - Tours - Madrid/Valence (H/F),,Tours,"Tours, 37, France",37,git
0657329,Analyste programmeur (H/F),,Tonneins,"Tonneins, 47, France",47,git
0658659,Technicien support (H/F),,Fontenay-Le-Comte,"Fontenay-Le-Comte, 85, France",85,git
0659267,Développeur (H/F),,Marseille,"Marseille, 13, France",13,git
0659428,Concepteur développeur (H/F),,Hauts-De-Seine,"Hauts-De-Seine, 92, France",92,git
0660994,Ingénieur Développeur .NET (WPF et Web) - Militaire F/H,,Massy,"Massy, 91, France",91,git
0667946,Développeur C# ASP.Net H/F,,Aix-En-Provence,"Aix-En-Provence, 13, France",13,git
0668598,Développeur Java Senior H/F,,Aix-En-Provence,"Aix-En-Provence, 13, France",13,git
0681015,Développeur Full Stack  H/F,,Dardilly,"Dardilly, 69, France",69,git
0687947,Référent IA & Advanced Analytics – Performance & Transformation Programmes H/F,,Blagnac,"Blagnac, 31, France",31,git
0696859,Alternance – Développeur/se Full Stack - Services Financiers – Rouen (H/F),,Rouen,"Rouen, 76, France",76,git
0696923,Développeur(euse) Java – Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0696982,Alternance - Conceptrice ou Concepteur Développeur & IA F/H,,Nanterre,"Nanterre, 92, France",92,git
0697016,Alternance Ingénieur(e) Développement NodeJS - BL Région - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0697049,Responsable Technique JAVA H/F,,Bordeaux,"Bordeaux, 33, France",33,git
0697066,Alternance - Développeur(se) Fullstack – Services Financiers – Orléans (H/F),,Orléans,"Orléans, 45, France",45,git
0697102,Ingénieur(e) DevOps - Défense & Sécurité - Bordeaux (H/F),,Bordeaux,"Bordeaux, 33, France",33,git
0697119,Développeur/se C# .NET finance de marché - Services Financiers - Ile-de-France (H/F),,Paris 1Er Arrondissement,"Paris 1Er Arrondissement, 75, France",75,git
0697169,Alternant(e) ingénieur(e) SI Scientifique – Administrateur(rice) Système Linux (F/H),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0697192,Alternance - Développeur(se) Fullstack – Services Financiers – Tours (H/F),,Tours,"Tours, 37, France",37,git
0697212,Alternance - Développeur(se) Fullstack – Services Financiers – Niort (H/F),,Niort,"Niort, 79, France",79,git
0697239,Alternance - Ingénieur(e) Java / Angular - Energie & Utilities - Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0697284,ALTERNANCE - Chargé(e) de Programmation Artistique H/F,,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0697306,Alternance - Ingénieur(e) développement NodeJS/ReactJS - Aéroline - Aix-en-Provence (H/F),,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
0697319,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0697328,Alternance - Développeur/se .NET - Services Financiers - Lyon (H/F),,Lyon 1Er Arrondissement,"Lyon 1Er Arrondissement, 69, France",69,git
0697330,Alternance - Développeur(se) C# .NET - Services Financiers - Strasbourg (H/F),,Strasbourg,"Strasbourg, 67, France",67,git
0697346,Alternance - Développeur(se) Fullstack - Défense & Sécurité - Tours (H/F),,Tours,"Tours, 37, France",37,git
0697353,Administrateur de Bases de Données (F/H),,Lezennes,"Lezennes, 59, France",59,git
0697415,CDI - Développeur Logiciel Bancaire  - SBS - Tours - Madrid/Valence (H/F),,Tours,"Tours, 37, France",37,git
0721699,Data Engineer DBT F/H h/f,,Paris,"Paris, 75, France",75,git
0721700,Data Engineer DBT F/H h/f,,Toulouse,"Toulouse, 31, France",31,git
0721701,Data Engineer Snowflake F/H h/f,,Montpellier,"Montpellier, 34, France",34,git
0721704,Data Engineer DBT F/H h/f,,Montpellier,"Montpellier, 34, France",34,git
0721706,Développeur(se) Fullstack JAVA/ReactJS - Services Financiers F/H h/f,,Paris,"Paris, 75, France",75,git
0721711,Data Engineer Snowflake F/H h/f,,Tours,"Tours, 37, France",37,git
0721713,Data Engineer DBT F/H h/f,,Tours,"Tours, 37, France",37,git
0721724,Consultant(e) Dataiku F/H h/f,,Toulouse,"Toulouse, 31, France",31,git
0721726,Consultant(e) Dataiku F/H h/f,,Montpellier,"Montpellier, 34, France",34,git
0721727,Consultant(e) Dataiku F/H h/f,,Tours,"Tours, 37, France",37,git
0722287,Développeur Plateforme actuariel .net C# Azure F/H - Saint-Grégoire h/f,,Saint-Grégoire,"Saint-Grégoire, 35, France",35,git
0722347,DEVELOPPEUR ETL TALEND F/H - Informatique de gestion (H/F),INFOBAM,Lamentin,"Lamentin, 972, France",972,git
0722548,Data Engineer Snowflake F/H h/f,,Paris,"Paris, 75, France",75,git
0722722,"Consultant(e) DataOps F/H - Transport, secteur public h/f",,Paris,"Paris, 75, France",75,git
0722937,Ingénieur FullStack Data GenAI (H/F) h/f,,,,No,git
0723029,"Alternance - Data Analyst F/H - Système, réseaux, données (H/F)",MATMUT,Rouen,"Rouen, 76, France",76,git
0723127,Concepteur Développeur COBOL / SQL (H/F),Groupe Henner,Neuilly-Sur-Seine,"Neuilly-Sur-Seine, 92, France",92,git
0723152,Data Engineer GCP (H/F) h/f,,,,No,git
0723163,Consultant(e) Dataiku F/H h/f,,Paris,"Paris, 75, France",75,git
0724453,Développeur Full Stack .NET / Angular (H/F),,Lyon,"Lyon, 69, France",69,git
0724537,Développeur Full Stack .NET / Angular (H/F),,Marseille,"Marseille, 13, France",13,git
0724696,Ingénieur Tests d'Intégration (H/F),,Lavault-Sainte-Anne,"Lavault-Sainte-Anne, 03, France",03,git
0724847,INGENIEUR(E) SECOPS (H/F),,Gometz-La-Ville,"Gometz-La-Ville, 91, France",91,git
0724861,"Data Scientists, IA Engineer, Pilote IA (H/F)",,Saint-Denis,"Saint-Denis, 93, France",93,git
0725563,Développeur Java (H/F),,Pessac,"Pessac, 33, France",33,git
0752598,Data Engineer H/F,JEMS,,,No,git
0754882,Développeur fullstack .NET / Angular - (H/F),,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0764668,Ingénieur pilote d'affaires (H/F),,Dampierre-En-Burly,"Dampierre-En-Burly, 45, France",45,git
0779950,Consultant(e) technico-fonctionnel(le) PeopleSoft expérimenté(e) - F/H - Services Financiers h/f,,Paris,"Paris, 75, France",75,git
0781550,Scrum Master F/H - Informatique de gestion (H/F),SAVOYE,Villeneuve-D'Ascq,"Villeneuve-D'Ascq, 59, France",59,git
0784013,Alternance Data Analyst - Versailles (H/F),,Versailles,"Versailles, 78, France",78,git
0784061,Ingénieur cybersécurité - Analyste CSIRT (H/F),,Nanterre,"Nanterre, 92, France",92,git
0788013,Ingénieur développeur Big Data (H/F),,Saint-Denis,"Saint-Denis, 93, France",93,git
0788432,Développeur intelligence artificielle (H/F),,Paris,"Paris, 75, France",75,git
0796128,Développeur / Développeuse web (H/F),,Raincy,"Raincy, 93, France",93,git
0796134,Développeur / Développeuse web (H/F),,Jouy-En-Josas,"Jouy-En-Josas, 78, France",78,git
0800870,Chef de Projet Développement Applicatif H/F,,Paris,"Paris, 75, France",75,git
0800923,Développeur fullstack SI santé (H/F),,Paris,"Paris, 75, France",75,git
0805810,INGÉNIEUR - MACHINES SPÉCIALES / DEV C++ CDI CLIENT FINAL (F/H) (H/F),,Rousset,"Rousset, 13, France",13,git
0810769,Producteur de bases de données géographiques pour simulateurs de vol (H/F),SOGITEC,Bruz,"Bruz, 35, France",35,git
0825420,Application Owner DSI - Expertise Métier/Technique - MOE Front Summit (F/H) h/f,,Paris,"Paris, 75, France",75,git
0825517,Stagiaire Data Analyse et Stratégie - Pôle Opérations  (H/F),,Massy,"Massy, 91, France",91,git
0826089,Alternance - Analyste de données H/F,DAHER,Cornebarrieu,"Cornebarrieu, 31, France",31,git
0831060,Ingénieur commercial - - CDI (H/F),,Paris,"Paris, 75, France",75,git
0831200,Data Engineer Confirmé (H/F),,Nantes,"Nantes, 44, France",44,git
0831298,Data Engineer (Paris) (H/F),,Paris,"Paris, 75, France",75,git
0831570,Data engineer (H/F),,Lille,"Lille, 59, France",59,git
0831584,Alternance AI Software Engineer (H/F),,Villeurbanne,"Villeurbanne, 69, France",69,git
0831738,Développeur Plateforme actuariel .net C# Azure F/H - Etudes socio-économiques (H/F),BPCE SA,Rennes,"Rennes, 35, France",35,git
0831864,Développeur informatique ETL - fonctionnel - BI F/H - Informatique de gestion (H/F),Hays France,Mulhouse,"Mulhouse, 68, France",68,git
0843916,Ingenieure - Ingenieur Logiciel Plm Nucléaire H/F,Capgemini,Bordeaux,"Bordeaux, 33, France",33,git
0852611,Technicien informatique industrielle H/F,,Airvault,"Airvault, 79, France",79,git
0856284,Administrateur DB2 Mainframe (H/F),SEA TPI,Castelnau-Le-Lez,"Castelnau-Le-Lez, 34, France",34,git
0875230,Développeur Angular web Junior F/H - Informatique de gestion (H/F),Hays France,Villeneuve-Loubet,"Villeneuve-Loubet, 06, France",06,git
0875473,Développeur Talend F/H - Informatique de gestion (H/F),Hays France,Nice,"Nice, 06, France",06,git
0879649,"Consultant Senior ou Manager Data Analyst & BI - secteur Financier, H/F",EY,Paris,"Paris, 75, France",75,git
0879823,Développeur / Développeuse web (H/F),,Chevilly-Larue,"Chevilly-Larue, 94, France",94,git
0880017,Développeur / Développeuse web (H/F),,Montlhéry,"Montlhéry, 91, France",91,git
0880687,Développeur / Développeuse web (H/F),,Gonesse,"Gonesse, 95, France",95,git
0880699,Développeur / Développeuse web (H/F),,Villetaneuse,"Villetaneuse, 93, France",93,git
0883715,Développeur web (H/F),,Boulogne-Billancourt,"Boulogne-Billancourt, 92, France",92,git
0887217,Analyste développeur C/C++ (H/F),,Nord,"Nord, 59, France",59,git
0893202,Développeur(se) Java F/H h/f,,Brest,"Brest, 29, France",29,git
0893529,Développeur/se Full Stack - Aeroline - Toulouse (H/F),,Toulouse,"Toulouse, 31, France",31,git
0894887,Développeur(se) Fullstack Java/Javascript F/H h/f,,Brest,"Brest, 29, France",29,git
0894924,Développeur(se) Fullstack F/H h/f,,Puy-De-Dôme,"Puy-De-Dôme, 63, France",63,git
0895012,Alternance – Data Engineer – Services Financiers – Data factory -Nantes (H/F),,Nantes,"Nantes, 44, France",44,git
0898426,Scrum Master F/H - Informatique de gestion (H/F),SAVOYE,Longvic,"Longvic, 21, France",21,git
0898799,"Data Scientist F/H - Système, réseaux, données (H/F)",FED SAS,Apprieu,"Apprieu, 38, France",38,git
0900204,Alternance Developpeur Fullstack - La Ciotat (H/F),,Ciotat,"Ciotat, 13, France",13,git
0900215,Alternance Data Analyst - La Ciotat (H/F),,Ciotat,"Ciotat, 13, France",13,git
0920357,Développeur Fullstack .Net (H/F),SULLY GROUP,Schiltigheim,"Schiltigheim, 67, France",67,git
0920743,Data Engineer Snowflake H/F,JEMS,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
0921174,Analyste d'exploitation - Supervision & Scripting (H/F),SEA TPI,Niort,"Niort, 79, France",79,git
0941211,Développeur .Net / Angular (H/F),,Marseille 1Er Arrondissement,"Marseille 1Er Arrondissement, 13, France",13,git
